id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL_ABSOLUTO,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
1013,FALSO,0.12834224598930483,0.0,0.0,0.2,0.26987880579367424,0.10784313725490197,0.16176470588235295,0.0,0.0,0.0,0.21568627450980393,0.0,0.12941176470588237,0.21568627450980393,0.35629188384214444,0.3382352941176471,0.0,0.0,0.0,0.30588235294117644,0.0,0.0,0.19117647058823528,0.0,0.20168067226890754,0.0,0.0,0.0
310,FALSO,0.2479338842975207,0.0,0.0,0.4,0.09547738693467336,0.16666666666666669,0.125,0.0,0.0,0.0,0.16666666666666669,0.0,0.2,0.08333333333333334,0.17721518987341767,0.0,0.17424242424242425,0.11616161616161616,0.0,0.11818181818181817,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,FALSO,0.19834710743801656,0.0,0.0,0.4,0.09547738693467336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.17721518987341767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.0,0.15584415584415584,0.0,0.0,0.0
722,FALSO,0.2479338842975207,0.0,0.0,0.4,0.19597989949748743,0.16666666666666669,0.125,0.0,0.0,0.0,0.16666666666666669,0.0,0.2,0.25,0.17721518987341767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,FALSO,0.21818181818181823,0.0,0.0,0.4,0.6964824120603015,0.5133333333333334,0.22,0.0,0.0,0.0,0.2933333333333334,0.0,0.6160000000000001,0.44,0.509620253164557,0.23,0.3066666666666667,0.10222222222222221,0.0,0.20799999999999996,0.24,0.23,0.13,0.36,0.0,0.0,0.0,0.0
556,FALSO,0.17454545454545456,0.0,0.0,0.4,0.21005025125628138,0.1466666666666667,0.22,0.0,0.0,0.0,0.2933333333333334,0.0,0.17600000000000002,0.0,0.22000000000000003,0.0,0.0,0.20444444444444443,0.0,0.20799999999999996,0.24,0.23,0.13,0.0,0.13714285714285715,0.0,0.0,0.0
974,FALSO,0.32323232323232326,0.0,0.0,0.4,0.3951237669830634,0.3395061728395062,0.2037037037037037,0.0,0.0,0.0,0.2716049382716049,0.0,0.40740740740740744,0.2716049382716049,0.13150492264416314,0.42592592592592593,0.1419753086419753,0.18930041152263372,0.0,0.19259259259259257,0.2222222222222222,0.10648148148148148,0.0,0.0,0.0,0.0,0.0,0.0
74,FALSO,0.20202020202020204,0.0,0.0,0.6000000000000001,0.8455239158756745,0.5432098765432098,0.10185185185185185,0.0,0.0,0.0,0.0,0.21296296296296297,0.5703703703703704,0.5432098765432098,0.46671354899202994,0.6388888888888888,0.5679012345679012,0.37860082304526743,0.0,0.4814814814814814,0.2222222222222222,0.21296296296296297,0.3611111111111111,0.0,0.38095238095238093,0.0,0.0,0.0
157,FALSO,0.28152492668621704,0.0,0.0,0.4,0.19435889123034525,0.05913978494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.07096774193548387,0.0,0.16394446712944055,0.18548387096774194,0.24731182795698925,0.08243727598566307,0.3225806451612903,0.16774193548387095,0.0,0.09274193548387097,0.4193548387096774,0.29032258064516125,0.3317972350230414,0.0,0.25806451612903225,0.0
301,FALSO,0.27272727272727276,0.0,0.0,0.4,0.0829145728643216,0.0763888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666667,0.0763888888888889,0.005801687763713079,0.0,0.0,0.10648148148148147,0.0,0.10833333333333331,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,FALSO,0.18972332015810278,0.0,0.0,0.4,0.1369892942975748,0.15942028985507248,0.11956521739130435,0.0,0.0,0.0,0.15942028985507248,0.0,0.19130434782608696,0.07971014492753624,0.08778205833791965,0.0,0.16666666666666666,0.1111111111111111,0.43478260869565216,0.2260869565217391,0.0,0.125,0.2826086956521739,0.0,0.29813664596273287,0.0,0.0,0.3913043478260869
63,FALSO,0.17454545454545456,0.0,0.0,0.4,0.47537688442211046,0.2933333333333334,0.32999999999999996,0.0,0.72,0.0,0.2933333333333334,0.0,0.264,0.22,0.36481012658227846,0.0,0.7666666666666667,0.30666666666666664,0.0,0.10399999999999998,0.48,0.115,0.13,0.36,0.0,0.0,0.0,0.0
1679,FALSO,0.18181818181818182,0.0,0.0,0.4,0.17504187604690116,0.22916666666666669,0.22916666666666666,0.0,0.0,0.0,0.1527777777777778,0.23958333333333331,0.18333333333333335,0.1527777777777778,0.005801687763713079,0.23958333333333331,0.1597222222222222,0.0,0.0,0.10833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,FALSO,0.05454545454545456,0.0,0.0,0.4,0.22110552763819094,0.18333333333333335,0.1375,0.0,0.0,0.0,0.18333333333333335,0.0,0.22000000000000003,0.09166666666666667,0.11139240506329114,0.0,0.19166666666666668,0.25555555555555554,0.0,0.12999999999999998,0.0,0.14375000000000002,0.325,0.0,0.34285714285714286,0.9,0.0,0.0
609,FALSO,0.16363636363636366,0.0,0.0,1.0,0.22110552763819094,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.18333333333333335,0.20189873417721516,0.28750000000000003,0.19166666666666668,0.12777777777777777,0.0,0.25999999999999995,0.30000000000000004,0.14375000000000002,0.1625,0.45,0.0,0.0,0.0,0.0
80,FALSO,0.24242424242424243,0.0,0.0,0.4,0.9683603201191139,0.6790123456790124,0.611111111111111,0.0,0.0,0.4629629629629629,0.5432098765432098,0.42592592592592593,0.6518518518518519,0.6111111111111112,0.6007969995311766,0.6388888888888888,0.5679012345679012,0.5679012345679012,0.0,0.4814814814814814,0.2222222222222222,0.21296296296296297,0.48148148148148145,0.0,0.5079365079365079,0.0,0.0,1.0
94,FALSO,0.22727272727272732,0.0,0.0,0.4,0.03685092127303182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763888888888889,0.08122362869198312,0.0,0.0,0.0,0.0,0.10833333333333331,0.5,0.0,0.13541666666666666,0.0,0.14285714285714285,0.0,0.0,0.0
875,FALSO,0.30094043887147337,0.0,0.0,0.4,0.21157511696413098,0.18965517241379312,0.1896551724137931,0.0,0.0,0.0,0.25287356321839083,0.0,0.22758620689655173,0.25287356321839083,0.18005237887385417,0.0,0.13218390804597702,0.0,0.0,0.17931034482758618,0.0,0.09913793103448276,0.22413793103448276,0.0,0.23645320197044334,0.0,0.0,0.0
993,FALSO,0.2077922077922078,0.0,0.0,0.4,0.15530031107920553,0.08730158730158731,0.13095238095238093,0.0,0.0,0.0,0.17460317460317462,0.0,0.10476190476190476,0.08730158730158731,0.18896925858951175,0.0,0.18253968253968253,0.12169312169312167,0.0,0.0,0.0,0.0,0.46428571428571425,0.0,0.48979591836734687,0.0,0.0,0.0
103,FALSO,0.23715415019762848,0.0,0.0,0.2,0.5215206467118199,0.5579710144927537,0.2391304347826087,0.0,0.0,0.0,0.31884057971014496,0.0,0.5739130434782609,0.15942028985507248,0.16648321408915795,0.25,1.0,0.3333333333333333,0.43478260869565216,0.5652173913043478,0.5217391304347826,0.25,0.2826086956521739,0.3913043478260869,0.14906832298136644,0.0,0.34782608695652173,0.0
83,FALSO,0.19251336898395727,0.0,0.0,0.4,0.13981673071238546,0.21568627450980393,0.16176470588235295,0.0,0.0,0.0,0.21568627450980393,0.0,0.25882352941176473,0.21568627450980393,0.03685778108711839,0.0,0.0,0.1503267973856209,0.0,0.15294117647058822,0.3529411764705882,0.0,0.19117647058823528,0.5294117647058824,0.0,0.0,0.0,0.0
1104,FALSO,0.3529411764705883,0.0,0.0,0.4,0.6275495122672184,0.43137254901960786,0.24264705882352944,0.0,0.0,0.0,0.32352941176470595,0.0,0.45294117647058824,0.4852941176470589,0.4627699180938198,0.16911764705882354,0.7892156862745098,0.22549019607843138,0.29411764705882354,0.15294117647058822,0.5294117647058824,0.25367647058823534,0.286764705882353,0.2647058823529412,0.20168067226890754,0.0,0.0,0.0
2072,FALSO,0.12121212121212122,0.0,0.0,0.4,0.272287362739624,0.13580246913580246,0.2037037037037037,0.0,0.0,0.0,0.13580246913580246,0.21296296296296297,0.08148148148148149,0.13580246913580246,0.13150492264416314,0.6388888888888888,0.1419753086419753,0.0,0.37037037037037035,0.4814814814814814,0.4444444444444444,0.0,0.12037037037037036,0.0,0.12698412698412698,0.0,0.0,0.0
1210,FALSO,0.12121212121212122,0.0,0.0,0.4,0.43606923506420986,0.10185185185185186,0.15277777777777776,0.0,0.0,0.0,0.20370370370370372,0.0,0.12222222222222223,0.40740740740740744,0.3326300984528832,0.3194444444444444,0.21296296296296297,0.2839506172839506,0.0,0.5777777777777776,0.0,0.0,0.18055555555555555,0.0,0.19047619047619047,0.0,0.0,0.0
583,FALSO,0.31168831168831174,0.0,0.0,0.2,0.3000717875089734,0.2619047619047619,0.29464285714285715,0.0,0.0,0.0,0.39285714285714285,0.0,0.2357142857142857,0.2619047619047619,0.25361663652802896,0.20535714285714285,0.0,0.0,0.0,0.18571428571428567,0.0,0.10267857142857142,0.0,0.0,0.0,0.0,0.0,0.0
49,FALSO,0.1168831168831169,0.0,0.0,0.4,0.14213926776740846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06547619047619048,0.05967450271247739,0.20535714285714285,0.1369047619047619,0.09126984126984125,0.3571428571428571,0.18571428571428567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,FALSO,0.09486166007905139,0.0,0.0,0.4,0.4734542276600393,0.39855072463768115,0.2391304347826087,0.0,0.0,0.0,0.15942028985507248,0.25,0.3826086956521739,0.2391304347826087,0.5599889928453494,0.0,0.3333333333333333,0.2222222222222222,0.0,0.2260869565217391,0.5217391304347826,0.125,0.0,0.0,0.0,0.0,0.0,0.0
131,FALSO,0.18181818181818182,0.0,0.0,0.4,0.8659966499162478,0.5347222222222223,0.22916666666666666,0.0,0.0,0.0,0.3055555555555556,0.0,0.6416666666666667,0.45833333333333337,0.5337552742616033,0.9583333333333333,0.4791666666666667,0.4259259259259259,0.0,0.43333333333333324,0.75,0.23958333333333331,0.9479166666666667,0.0,1.0,0.0,0.0,0.375
952,FALSO,0.06060606060606061,0.0,0.0,0.4,0.3746510329424902,0.40740740740740744,0.611111111111111,0.0,0.0,0.6944444444444444,0.6111111111111112,0.0,0.24444444444444446,0.40740740740740744,0.13150492264416314,0.0,0.0,0.1419753086419753,0.0,0.2888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,FALSO,0.23715415019762848,0.0,0.0,0.4,0.9060519991260649,0.5579710144927537,0.5978260869565217,0.0,0.7826086956521738,0.5434782608695652,0.4782608695652174,0.0,0.4782608695652174,0.39855072463768115,0.40258668134287284,1.0,0.5,0.3333333333333333,0.43478260869565216,0.5652173913043478,0.0,0.125,0.14130434782608695,0.0,0.14906832298136644,0.0,0.0,0.0
44,FALSO,0.3896103896103897,0.0,0.0,0.8,0.2605886575735821,0.19642857142857142,0.29464285714285715,0.0,0.0,0.4464285714285714,0.39285714285714285,0.20535714285714285,0.07857142857142857,0.13095238095238096,0.18896925858951175,0.20535714285714285,0.1369047619047619,0.09126984126984125,0.3571428571428571,0.09285714285714283,0.0,0.0,0.23214285714285712,0.3214285714285714,0.12244897959183672,0.0,0.2857142857142857,0.0
1187,FALSO,0.33566433566433573,0.0,0.0,0.4,0.19984538074990335,0.07051282051282053,0.10576923076923078,0.0,0.0,0.0,0.14102564102564105,0.0,0.08461538461538462,0.2820512820512821,0.2784810126582279,0.0,0.0,0.0,0.0,0.09999999999999999,0.23076923076923078,0.0,0.125,0.34615384615384615,0.0,0.0,0.0,0.0
1110,FALSO,0.2517482517482518,0.0,0.0,0.6000000000000001,0.5400077309625048,0.3525641025641026,0.42307692307692313,0.0,0.0,0.4807692307692308,0.2820512820512821,0.22115384615384617,0.2538461538461539,0.2820512820512821,0.4177215189873417,0.22115384615384617,0.14743589743589744,0.19658119658119658,0.0,0.19999999999999998,0.0,0.11057692307692309,0.375,0.34615384615384615,0.26373626373626374,0.0,0.0,0.0
1230,FALSO,0.29090909090909095,0.0,0.0,0.0,0.7922948073701842,0.4277777777777778,0.275,0.0,0.0,0.8333333333333334,0.12222222222222223,0.0,0.3666666666666667,0.3055555555555556,0.5940928270042193,0.3833333333333333,0.5111111111111111,0.5111111111111111,0.0,0.3466666666666666,0.6000000000000001,0.19166666666666665,0.325,0.0,0.34285714285714286,0.0,0.0,0.0
758,FALSO,0.3519061583577713,0.0,0.0,0.4,0.08737234559896254,0.11827956989247312,0.1774193548387097,0.0,0.0,0.0,0.11827956989247312,0.18548387096774194,0.07096774193548387,0.05913978494623656,0.10555328705594118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096774193548387,0.5806451612903225,0.0,0.0,0.0,0.0
849,FALSO,0.21818181818181823,0.0,0.0,0.4,0.2542713567839196,0.1466666666666667,0.22,0.0,0.0,0.5,0.2933333333333334,0.23,0.08800000000000001,0.1466666666666667,0.29240506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13714285714285715,0.0,0.0,0.0
2149,FALSO,0.1422924901185771,0.0,0.0,0.8,0.4253878086082586,0.2391304347826087,0.358695652173913,0.0,0.0,0.0,0.4782608695652174,0.0,0.19130434782608696,0.4782608695652174,0.4812878370941112,0.25,0.0,0.0,0.0,0.2260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,FALSO,0.09917355371900828,0.0,0.0,0.4,0.9999999999999999,1.0,1.0,0.0,0.8181818181818182,0.0,1.0,0.26136363636363635,1.0,1.0,0.9999999999999999,0.0,0.5227272727272727,0.34848484848484845,0.0,0.23636363636363633,0.2727272727272727,0.39204545454545453,0.7386363636363636,0.0,0.7792207792207791,0.0,0.0,0.0
86,FALSO,0.3272727272727273,0.0,0.0,0.2,0.4974874371859296,0.48888888888888893,0.4583333333333333,0.0,0.0,0.0,0.6111111111111112,0.0,0.5866666666666667,0.3666666666666667,0.2320675105485232,0.19166666666666665,0.6388888888888888,0.34074074074074073,0.6666666666666666,0.08666666666666666,0.2,0.19166666666666665,0.10833333333333334,0.0,0.11428571428571428,0.0,0.0,0.0
158,FALSO,0.15584415584415587,0.0,0.0,0.4,0.6949030868628858,0.39285714285714285,0.39285714285714285,0.0,0.0,0.0,0.39285714285714285,0.20535714285714285,0.3142857142857143,0.32738095238095244,0.5122061482820977,0.4107142857142857,0.5476190476190476,0.2738095238095238,0.0,0.557142857142857,0.0,0.20535714285714285,0.23214285714285712,0.3214285714285714,0.12244897959183672,0.0,0.0,0.3214285714285714
708,FALSO,0.4,0.0,0.0,0.0,0.7554438860971523,0.48888888888888893,0.36666666666666664,0.0,0.0,0.0,0.48888888888888893,0.0,0.5866666666666667,0.24444444444444446,0.47341772151898726,0.5750000000000001,0.8944444444444445,0.5111111111111111,1.0,0.5199999999999999,0.6000000000000001,0.28750000000000003,0.21666666666666667,0.0,0.22857142857142856,0.0,0.26666666666666666,0.0
162,FALSO,0.20202020202020204,0.0,0.0,0.4,0.7636329797133816,0.6790123456790124,0.611111111111111,0.0,0.0,0.0,0.5432098765432098,0.42592592592592593,0.6518518518518519,0.5432098765432098,0.66783872480075,0.42592592592592593,0.5679012345679012,0.2839506172839506,0.37037037037037035,0.4814814814814814,0.2222222222222222,0.3194444444444444,0.6018518518518519,0.3333333333333333,0.5079365079365079,0.6666666666666666,0.0,0.3333333333333333
1667,FALSO,0.16783216783216787,0.0,0.0,0.4,0.9652106687282566,0.4935897435897436,0.21153846153846156,0.0,0.0,0.0,0.14102564102564105,0.22115384615384617,0.42307692307692313,0.21153846153846156,0.2784810126582279,0.8846153846153847,0.5897435897435898,0.39316239316239315,0.7692307692307693,0.9999999999999999,0.23076923076923078,0.11057692307692309,0.5,0.6923076923076923,0.26373626373626374,0.0,0.0,0.0
181,FALSO,0.1722488038277512,0.0,0.0,0.4,0.2938376090981221,0.2894736842105263,0.2894736842105263,0.0,0.0,0.0,0.3859649122807018,0.0,0.3473684210526316,0.2894736842105263,0.21618920719520318,0.3026315789473684,0.20175438596491227,0.0,0.0,0.27368421052631575,0.0,0.0,0.17105263157894735,0.0,0.18045112781954886,0.0,0.42105263157894735,0.0
185,FALSO,0.20979020979020982,0.0,0.0,0.6000000000000001,0.7526091998453807,0.5641025641025642,0.42307692307692313,0.0,0.0,0.0,0.42307692307692313,0.22115384615384617,0.5076923076923078,0.4935897435897436,0.6962025316455696,0.0,0.8846153846153847,0.2948717948717949,0.38461538461538464,0.3,0.46153846153846156,0.22115384615384617,1.0,0.6923076923076923,0.7912087912087912,0.0,0.9230769230769231,0.0
194,FALSO,0.18181818181818182,0.0,0.0,0.4,0.12897822445561138,0.0763888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666667,0.0763888888888889,0.08122362869198312,0.0,0.0,0.10648148148148147,0.0,0.21666666666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,FALSO,0.3490909090909091,0.0,0.0,0.4,0.7407035175879396,0.66,0.6599999999999999,0.0,0.0,1.0,0.5866666666666668,0.0,0.6160000000000001,0.5133333333333334,0.5820253164556961,0.69,0.3066666666666667,0.20444444444444443,0.0,0.6239999999999999,0.48,0.23,0.13,0.0,0.13714285714285715,0.0,0.0,0.0
1921,FALSO,1.0,0.0,0.0,0.2,0.6356783919597989,0.5347222222222223,0.22916666666666666,0.0,0.0,0.0,0.1527777777777778,0.23958333333333331,0.55,0.3055555555555556,0.2320675105485232,0.0,0.9583333333333334,0.6388888888888888,0.41666666666666663,0.6499999999999999,0.25,0.47916666666666663,0.40625,0.0,0.42857142857142855,0.0,0.0,0.0
663,FALSO,0.2517482517482518,0.0,0.0,0.4,0.2848859683030537,0.21153846153846156,0.10576923076923078,0.0,0.0,0.0,0.14102564102564105,0.0,0.2538461538461539,0.21153846153846156,0.2088607594936709,0.0,0.44230769230769235,0.2948717948717949,0.0,0.0,0.0,0.22115384615384617,0.125,0.34615384615384615,0.0,0.0,0.0,0.0
873,FALSO,0.29090909090909095,0.0,0.0,0.2,0.608040201005025,0.48888888888888893,0.55,0.0,0.0,0.0,0.7333333333333334,0.0,0.5866666666666667,0.55,0.7147679324894514,0.0,0.12777777777777777,0.17037037037037037,0.0,0.08666666666666666,0.4,0.09583333333333333,0.325,0.3,0.22857142857142856,0.0,0.5333333333333333,0.0
1128,VERDADEIRO,0.12121212121212122,0.0,0.0,0.4,0.31323283082077047,0.10185185185185186,0.15277777777777776,0.0,0.0,0.0,0.20370370370370372,0.0,0.12222222222222223,0.10185185185185186,0.3326300984528832,0.3194444444444444,0.0,0.0,0.0,0.43333333333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,VERDADEIRO,0.26181818181818184,0.0,0.0,0.4,0.07738693467336683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333335,0.07518987341772153,0.0,0.15333333333333335,0.0,0.0,0.0,0.24,0.0,0.13,0.0,0.13714285714285715,0.0,0.0,0.36
1245,VERDADEIRO,0.1487603305785124,0.0,0.0,0.6000000000000001,0.1457286432160804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.17721518987341767,0.26136363636363635,0.17424242424242425,0.0,0.0,0.11818181818181817,0.2727272727272727,0.0,0.14772727272727273,0.0,0.15584415584415584,0.0,0.0,0.0
1247,VERDADEIRO,0.12121212121212122,0.0,0.0,0.4,0.12897822445561138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185185185185186,0.2320675105485232,0.0,0.0,0.0,0.5555555555555556,0.1444444444444444,0.0,0.0,0.18055555555555555,0.0,0.19047619047619047,0.0,0.0,0.0
1251,VERDADEIRO,0.12121212121212122,0.0,0.0,0.4,0.43606923506420986,0.20370370370370372,0.15277777777777776,0.0,0.0,0.0,0.20370370370370372,0.0,0.24444444444444446,0.20370370370370372,0.2320675105485232,0.6388888888888888,0.21296296296296297,0.0,0.0,0.2888888888888888,0.3333333333333333,0.0,0.18055555555555555,0.0,0.19047619047619047,0.0,0.0,0.0
1253,VERDADEIRO,0.047430830039525695,0.0,0.0,0.2,0.3292549705046973,0.2391304347826087,0.11956521739130435,0.0,0.0,0.0,0.15942028985507248,0.0,0.28695652173913044,0.31884057971014496,0.24518436984039627,0.25,0.3333333333333333,0.2222222222222222,0.0,0.11304347826086955,0.2608695652173913,0.125,0.2826086956521739,0.0,0.29813664596273287,0.0,0.0,0.0
1254,VERDADEIRO,0.05741626794258373,0.0,0.0,0.2,0.1774662787622322,0.09649122807017545,0.0,0.0,0.0,0.0,0.0,0.0,0.11578947368421053,0.0,0.02564956695536308,0.6052631578947368,0.20175438596491227,0.13450292397660818,0.0,0.13684210526315788,0.0,0.1513157894736842,0.0,0.0,0.0,0.0,0.0,0.0
1257,VERDADEIRO,0.1422924901185771,0.0,0.0,0.4,0.1369892942975748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942028985507248,0.16648321408915795,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.14130434782608695,0.0,0.14906832298136644,0.0,0.0,0.3913043478260869
1263,VERDADEIRO,0.1422924901185771,0.0,0.0,0.6000000000000001,0.1369892942975748,0.07971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.09565217391304348,0.15942028985507248,0.08778205833791965,0.0,0.0,0.1111111111111111,0.0,0.2260869565217391,0.0,0.125,0.14130434782608695,0.3913043478260869,0.0,0.0,0.0,0.0
1264,VERDADEIRO,0.25974025974025977,0.0,0.0,0.4,0.05001196458482889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17460317460317462,0.10277275467148884,0.0,0.0,0.0,0.0,0.12380952380952379,0.0,0.0,0.30952380952380953,0.42857142857142855,0.16326530612244897,0.0,0.0,0.0
1265,VERDADEIRO,0.06060606060606061,0.0,0.0,0.4,0.19039642657733108,0.3055555555555556,0.3055555555555555,0.0,0.0,0.0,0.40740740740740744,0.0,0.3666666666666667,0.3055555555555556,0.13150492264416314,0.0,0.21296296296296297,0.1419753086419753,0.0,0.0,0.0,0.1597222222222222,0.18055555555555555,0.0,0.19047619047619047,0.0,0.0,0.0
1267,VERDADEIRO,0.06818181818181819,0.0,0.0,0.4,0.15201005025125627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11458333333333334,0.0435126582278481,0.0,0.23958333333333334,0.3194444444444444,0.0,0.16249999999999998,0.0,0.1796875,0.40625,0.0,0.42857142857142855,0.0,1.0,0.0
1272,VERDADEIRO,0.08727272727272728,0.0,0.0,0.2,0.21005025125628138,0.22,0.22,0.0,0.0,0.0,0.2933333333333334,0.0,0.264,0.22,0.14759493670886076,0.0,0.3066666666666667,0.20444444444444443,0.0,0.31199999999999994,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0
1274,VERDADEIRO,0.19834710743801656,0.0,0.0,0.4,0.1457286432160804,0.08333333333333334,0.125,0.0,0.0,0.0,0.16666666666666669,0.0,0.1,0.25,0.17721518987341767,0.0,0.17424242424242425,0.11616161616161616,0.0,0.23636363636363633,0.2727272727272727,0.13068181818181818,0.14772727272727273,0.0,0.15584415584415584,0.0,0.0,0.0
1276,VERDADEIRO,0.21818181818181823,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02088607594936709,0.0,0.0,0.0,0.0,0.38999999999999996,0.30000000000000004,0.0,0.1625,0.0,0.17142857142857143,0.0,0.0,0.45
1278,VERDADEIRO,0.05741626794258373,0.0,0.0,0.4,0.11928061359428721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21618920719520318,0.0,0.0,0.0,0.0,0.13684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
