id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL_ABSOLUTO,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
2033,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39843457370548807,0.1687377370830608,0.0,0.0,0.0,0.0,0.33453237410071945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,VERDADEIRO,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330408861488434,0.5162950257289879,0.0,0.0,0.0,0.0,0.14622641509433962,0.14858490566037735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,VERDADEIRO,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7552655777904279,0.8580931263858093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,VERDADEIRO,0.0,0.0,0.0,0.46666666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42918998838314504,0.4598930481283422,0.0,0.0,0.0,0.0,0.0,0.15441176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,VERDADEIRO,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33265767070133784,0.252199413489736,0.0,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,VERDADEIRO,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397196646517222,0.2151793160967473,0.253822629969419,0.0,0.0,0.0,0.5688073394495413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39843457370548807,0.1687377370830608,0.0,0.0,0.0,0.0,0.33453237410071945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,VERDADEIRO,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441804499789908,0.49903288201160534,0.8829787234042553,0.0,0.0,0.0,0.49468085106382975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,VERDADEIRO,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607899461400359,0.5472727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46520996628278666,0.5720620842572062,0.33739837398373984,0.0,0.0,0.0,0.18902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,VERDADEIRO,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32555356074207065,0.5067340067340067,0.0,0.345679012345679,0.0,0.0,0.0,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,VERDADEIRO,0.0,0.0,0.0,0.46666666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48915106437548095,0.5956709956709957,0.0,0.0,0.0,0.0,0.14761904761904762,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,VERDADEIRO,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29517736643347986,0.40438871473354226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,VERDADEIRO,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778529222080843,0.4554280670785525,0.8058252427184467,0.0,0.0,0.0,0.9029126213592233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059285274345098,0.2282680822826808,0.0,0.0,0.0,0.0,0.0,0.11496350364963503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,VERDADEIRO,0.0,0.0,0.0,0.13333333333333341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519555697243242,0.5114698385726422,0.0,0.0,0.0,0.0,0.0,0.441588785046729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,VERDADEIRO,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778529222080843,0.4554280670785525,0.0,0.0,0.6213592233009708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,VERDADEIRO,0.0,0.0,0.0,0.4,0.2323943661971831,0.0,0.0,0.0,0.0,0.0,0.0,0.2323943661971831,0.10842794649404508,0.38540332906530084,0.0,0.0,0.0,0.0,0.2183098591549296,0.33274647887323944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493376680091224,0.0,0.0,0.0,0.8648648648648649,0.0,0.6283783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,VERDADEIRO,0.0,0.0,0.0,0.5333333333333334,0.4583333333333333,0.9074074074074073,0.0,0.0,0.0,0.0,1.0,0.0,0.32555356074207065,0.21717171717171713,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.0,0.28086419753086417,0.28086419753086417,0.0,0.0,0.0,0.0
2197,VERDADEIRO,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607899461400359,0.3127272727272727,0.0,0.0,0.0,0.0,0.46499999999999997,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,VERDADEIRO,0.0,0.0,0.0,0.46666666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523426188683616,0.504398826979472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
