id,MAIUSCULAS_x,EXCLAMA_x,ASPAS_x,POL_ABSOLUTO_x,funct,pronoun_x,ppron_x,i_x,we_x,you_x,shehe_x,they_x,ipron_x,article_x,prep_x,auxverb_x,adverb_x,conj_x,negate_x,verb_x,adj_x,interrog_x,affect_x,posemo_x,negemo_x,anx_x,anger_x,sad_x,MAIUSCULAS_y,EXCLAMA_y,ASPAS_y,POL_ABSOLUTO_y,pronoun_y,ppron_y,i_y,we_y,you_y,shehe_y,they_y,ipron_y,article_y,prep_y,auxverb_y,adverb_y,conj_y,negate_y,verb_y,adj_y,interrog_y,affect_y,posemo_y,negemo_y,anx_y,anger_y,sad_y,rotulo
952,0.060606060606060615,0.0,0.0,0.4,0.3746510329424902,0.4074074074074073,0.6111111111111109,0.0,0.0,0.6944444444444444,0.6111111111111112,0.0,0.2444444444444445,0.4074074074074073,0.13150492264416316,0.0,0.0,0.1419753086419753,0.0,0.2888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267844002943341,0.6419753086419753,0.0,0.0,0.0,0.0,0.3611111111111111,0.5902777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
1422,0.1422924901185771,0.0,0.0,0.4,0.2811885514529167,0.07971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.09565217391304348,0.2391304347826087,0.3238855255916345,0.0,0.0,0.1111111111111111,0.0,0.11304347826086955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586565752128666,0.5158730158730159,0.3095238095238095,0.0,0.7142857142857143,0.0,0.15476190476190474,0.0,0.0,0.3571428571428571,0.3571428571428571,0.0,0.0,0.0,0.0,VERDADEIRO
103,0.2371541501976285,0.0,0.0,0.2,0.5215206467118199,0.5579710144927537,0.2391304347826087,0.0,0.0,0.0,0.31884057971014496,0.0,0.5739130434782609,0.15942028985507248,0.16648321408915795,0.25,1.0,0.3333333333333333,0.43478260869565216,0.5652173913043478,0.5217391304347826,0.25,0.2826086956521739,0.3913043478260869,0.14906832298136646,0.0,0.3478260869565217,0.0,0.0,0.0,0.0,0.20000000000000007,0.3137254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.3856641994546163,0.934640522875817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
2204,0.2845849802371542,0.0,0.0,0.4,0.1369892942975748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07971014492753624,0.2451843698403963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4635761589403973,0.456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1257,0.1422924901185771,0.0,0.0,0.4,0.1369892942975748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942028985507248,0.16648321408915795,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.14130434782608695,0.0,0.14906832298136646,0.0,0.0,0.3913043478260869,0.0,0.0,0.0,0.20000000000000007,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.4337748344370861,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1538,0.12121212121212124,0.0,0.0,0.2,0.12897822445561138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185185185185186,0.13150492264416316,0.0,0.0,0.1419753086419753,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.3311258278145696,0.456140350877193,0.0,0.0,0.0,0.0,0.0,0.6710526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
2072,0.12121212121212124,0.0,0.0,0.4,0.272287362739624,0.13580246913580246,0.2037037037037037,0.0,0.0,0.0,0.13580246913580246,0.21296296296296294,0.08148148148148149,0.13580246913580246,0.13150492264416316,0.6388888888888888,0.1419753086419753,0.0,0.3703703703703704,0.4814814814814814,0.4444444444444444,0.0,0.12037037037037035,0.0,0.12698412698412698,0.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3394039735099338,0.4513888888888889,0.0,0.0,0.0,0.0,0.13541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
1421,0.2479338842975207,0.0,0.0,0.6000000000000001,0.1457286432160804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.17721518987341767,0.0,0.0,0.11616161616161615,0.0,0.11818181818181815,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4966887417218543,0.6319444444444444,0.8125,0.0,0.0,0.0,0.40625,0.1328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1863,0.2517482517482518,0.0,0.0,0.4,0.15732508697332814,0.07051282051282053,0.0,0.0,0.0,0.0,0.0,0.0,0.08461538461538462,0.07051282051282053,0.13924050632911394,0.0,0.14743589743589744,0.19658119658119652,0.0,0.1,0.0,0.11057692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336969224776003,0.5947712418300654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,VERDADEIRO
1308,0.054545454545454564,0.0,0.0,0.4,0.2763819095477386,0.09166666666666667,0.1375,0.0,0.0,0.0,0.0,0.28750000000000003,0.0,0.275,0.29240506329113924,0.0,0.19166666666666668,0.0,0.0,0.12999999999999998,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966887417218543,0.4814814814814815,0.7222222222222221,0.0,0.0,0.0,0.7222222222222221,0.35416666666666663,0.0,0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,VERDADEIRO
