id,MAIUSCULAS_x,EXCLAMA_x,ASPAS_x,POL_ABSOLUTO_x,funct,pronoun_x,ppron_x,i_x,we_x,you_x,shehe_x,they_x,ipron_x,article_x,prep_x,auxverb_x,adverb_x,conj_x,negate_x,verb_x,adj_x,interrog_x,affect_x,posemo_x,negemo_x,anx_x,anger_x,sad_x,MAIUSCULAS_y,EXCLAMA_y,ASPAS_y,POL_ABSOLUTO_y,pronoun_y,ppron_y,i_y,we_y,you_y,shehe_y,they_y,ipron_y,article_y,prep_y,auxverb_y,adverb_y,conj_y,negate_y,verb_y,adj_y,interrog_y,affect_y,posemo_y,negemo_y,anx_y,anger_y,sad_y,rotulo
1704,0.054074074074074066,0.0,0.0,0.4,0.5111750599520384,0.5366666666666666,0.19666666666666668,0.0,0.0,0.0,0.2622222222222222,0.0,0.6733333333333335,0.7866666666666667,0.3145907473309609,0.37333333333333335,0.17777777777777778,0.2385185185185185,0.0,0.17777777777777778,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.13865546218487396,0.0,0.0,0.0,0.0,0.0,0.0,0.13865546218487396,0.21821583211381507,0.5255920550038197,0.0,0.0,0.0,0.0,0.0,0.1323529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1719,0.014484126984126985,0.0,0.0,0.4,0.1925659472422063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214285714285714,0.3457041179461109,0.0,0.0,0.0,0.0,0.3809523809523809,0.28214285714285714,0.0,0.2571428571428571,0.0,0.3035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4797127468581688,0.3909090909090909,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1722,0.07115009746588694,0.0,0.0,0.4,0.1259203163784762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610975838171942,0.0,0.0,0.0,0.0,0.23391812865497075,0.3464912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05498845857912285,0.3909090909090909,0.0,0.0,0.15238095238095234,0.0,0.0,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1725,0.03324225865209472,0.0,0.0,0.4,0.3874277627078666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254098360655737,0.5930809170993525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29508196721311475,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882268812950736,0.1987673343605547,0.0,0.0,0.0,0.0,0.0,0.8008474576271187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1726,0.03664658634538152,0.0,0.0,0.4,0.34168327988211844,0.16164658634538154,0.177710843373494,0.0,0.0,0.0,0.2369477911646586,0.0,0.20281124497991973,0.355421686746988,0.5350083608455173,0.0,0.0,0.0,0.0,0.16064257028112452,0.4759036144578314,0.0,0.43373493975903615,0.0,0.5120481927710844,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.38372093023255816,0.0,0.0,0.0,0.0,0.0,0.0,0.38372093023255816,0.4382280489332388,0.5454545454545454,0.0,0.0,0.0,0.0,0.36046511627906974,0.2441860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1728,0.02253086419753086,0.0,0.0,0.4,0.30149213962163596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3629893238434164,0.0,0.14814814814814814,0.19876543209876546,0.0,0.14814814814814814,0.0,0.0,0.4,0.0,0.4722222222222223,0.6,0.0,0.0,0.0,0.0,0.0,0.2666666666666667,0.29464285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.29464285714285715,0.2390356501667095,0.4886363636363636,0.0,0.3333333333333333,0.0,0.0,0.0,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1736,0.0935897435897436,0.0,0.0,0.4,0.22084486257148134,0.4128205128205129,0.2269230769230769,0.0,0.0,0.0,0.3025641025641025,0.0,0.5179487179487179,0.2269230769230769,0.04653709280043801,0.0,0.0,0.0,0.0,0.20512820512820515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.4583333333333333,0.9074074074074072,0.0,0.0,0.0,0.0,1.0,0.0,0.32555356074207065,0.21717171717171715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1753,0.012998575498575495,0.0,0.0,0.4,0.4847814056447151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782051282051282,0.4374486723241172,0.35897435897435903,0.0,0.2293447293447293,0.0,0.3418803418803419,0.5064102564102564,0.0,0.4615384615384615,0.39102564102564097,0.2724358974358974,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.1333333333333334,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.2682926829268293,0.2073827560537724,0.50849963045085,0.0,0.0,0.0,0.0,0.0,0.38414634146341453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1758,0.0,0.0,0.0,0.4,0.1173697405711794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3352272727272728,0.12649627952119058,0.0,0.0,0.2032828282828283,0.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.4829545454545455,0.0,0.0,0.5340909090909091,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237172824340924,0.4114832535885167,0.0,0.0,0.0,0.0,0.0,0.6907894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1759,0.04345238095238095,0.0,0.0,0.4,0.1925659472422063,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.2404761904761905,0.0,0.19013726487036095,0.0,0.19047619047619047,0.25555555555555554,0.0,0.3809523809523809,0.5642857142857143,0.2857142857142857,0.2571428571428571,0.4357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35146266765233924,0.3941940412528648,0.0,0.6274509803921569,0.0,0.0,0.3907563025210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
1762,0.06759259259259259,0.0,0.0,0.4,0.5397681854516387,0.4472222222222222,0.2458333333333333,0.0,0.8833333333333333,0.0,0.0,0.0,0.2805555555555556,0.7375,0.7864768683274022,0.0,0.22222222222222224,0.29814814814814816,0.0,0.22222222222222224,0.32916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31754529133344217,0.6396694214876032,0.0,0.0,0.0,0.0,0.4227272727272727,0.2863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADEIRO
