id,rotulo,MAIUSCULAS,EXCLAMA,ASPAS,POL_ABSOLUTO,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,interrog,affect,posemo,negemo,anx,anger,sad
3004,VERDADE,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290823448884566,0.23171889838556506,0.0,0.0,0.4273504273504274,0.0,0.11253561253561255,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,VERDADE,0.0,0.0,0.0,0.39999999999999997,0.2655737704918033,0.0,0.0,0.0,0.0,0.0,0.0,0.2655737704918033,0.18493150684931509,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.12295081967213116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,FALSO,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6116795268363983,0.5830346475507766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,FALSO,0.0,0.0,0.0,0.3,0.302803738317757,0.0,0.0,0.0,0.0,0.0,0.0,0.302803738317757,0.37185231872211766,0.6967808930425753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,FALSO,0.0,0.0,0.0,0.5,0.3767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.3767441860465116,0.6719312862989194,0.4728682170542636,0.5968992248062016,0.0,0.0,0.0,0.3062015503875969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,FALSO,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739123889808821,0.2074829931972789,0.5238095238095238,0.0,0.5102040816326531,0.0,0.26870748299319724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,FALSO,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49404513931433336,0.3152454780361757,0.5968992248062016,0.0,0.5813953488372093,0.0,0.3062015503875969,0.0,0.0,0.6511627906976745,0.6511627906976745,0.0,0.0,0.0,0.0
1304,FALSO,0.0,0.0,0.0,0.35,0.15283018867924528,0.0,0.0,0.0,0.0,0.0,0.0,0.15283018867924528,0.2322504324313578,0.3836477987421384,0.0,0.0,0.0,0.0,0.24842767295597482,0.07075471698113207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,FALSO,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33502570488871863,0.15404040404040403,0.0,0.0,0.37878787878787884,0.0,0.0,0.17045454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,FALSO,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39896806075360636,0.4674329501915709,0.8850574712643678,0.0,0.0,0.0,0.4540229885057471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,FALSO,0.0,0.0,0.0,0.55,0.14336283185840706,0.23303834808259585,0.0,0.0,0.0,0.23303834808259585,0.0,0.0,0.48066432294823613,0.4198623402163225,0.0,0.0,0.0,0.0,0.3495575221238938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,FALSO,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3969546087082425,0.36217133163698045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,FALSO,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8838250790305586,0.0,0.0,0.0,0.7352941176470589,0.0,0.5808823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,FALSO,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41350613575831996,0.2668416447944007,0.0,0.0,0.0,0.0,0.20734908136482938,0.23622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,FALSO,0.0,0.0,0.0,0.5,0.39036144578313253,0.6345381526104418,0.0,0.0,0.0,0.6345381526104418,0.0,0.0,0.5165488085111786,0.24497991967871485,0.3092369477911647,0.0,0.0,0.0,0.15863453815261044,0.2710843373493976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,FALSO,0.0,0.0,0.0,0.6,0.2817391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.2817391304347826,0.20401337792642144,0.4714975845410628,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849087232648877,0.48848848848848847,0.0,0.0,0.0,0.0,0.0,0.20270270270270271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,VERDADE,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873480857042502,0.9037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,VERDADE,0.0,0.0,0.0,0.6,0.253125,0.0,0.0,0.0,0.0,0.0,0.0,0.253125,0.40927127239199157,0.7413194444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,VERDADE,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49404513931433336,0.3152454780361757,0.5968992248062016,0.0,0.5813953488372093,0.0,0.3062015503875969,0.0,0.0,0.6511627906976745,0.6511627906976745,0.0,0.0,0.0,0.0
3061,VERDADE,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34458409829120185,0.5589919816723941,0.0,0.0,0.0,0.0,0.4072164948453608,0.15463917525773196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,VERDADE,0.0,0.0,0.0,0.44999999999999996,0.1723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.1723404255319149,0.6038046768154609,0.7210401891252955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,VERDADE,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4598362648942207,0.5213675213675214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3443,VERDADE,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337041279149677,0.2357487922705314,0.22318840579710147,0.0,0.0,0.0,0.1144927536231884,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3560,VERDADE,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603811326820382,0.17231638418079098,0.0,0.0,0.0,0.0,0.0,0.38135593220338987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,VERDADE,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25073805397591203,0.5601469237832875,0.0,0.0,0.0,0.0,0.3264462809917355,0.1859504132231405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,FALSO,0.16584564860426929,0.0,0.0,0.55,0.5586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.5586206896551724,0.39896806075360636,0.3895274584929757,0.0,0.0,0.0,0.0,0.15134099616858238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,FALSO,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333853448974629,0.1955128205128205,0.0,0.0,0.0,0.0,0.2532051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,FALSO,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270811380400422,0.45185185185185184,0.0,0.0,0.4761904761904762,0.0,0.3761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,FALSO,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4015795678619496,0.7381738173817382,0.0,0.0,0.0,0.0,0.13036303630363036,0.07425742574257425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,FALSO,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47006918037293266,0.2946859903381642,0.0,0.0,0.5797101449275363,0.0,0.2289855072463768,0.19565217391304346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3465,FALSO,0.0,0.0,0.0,0.75,0.39036144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.39036144578313253,0.424390925133622,0.4899598393574297,0.0,0.0,0.0,0.0,0.0,0.09036144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3540,FALSO,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4861037934668072,0.4236111111111111,0.22916666666666666,0.0,0.0,0.0,0.1175595238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,FALSO,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3631717597471022,0.3388888888888889,0.0,0.0,0.2380952380952381,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3682,FALSO,0.0,0.0,0.0,0.25,0.25511811023622044,0.0,0.0,0.0,0.0,0.0,0.0,0.25511811023622044,0.11236029637496578,0.3202099737532808,0.0,0.0,0.0,0.0,0.0,0.2952755905511811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,FALSO,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520895878481818,0.5754716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,VERDADE,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47373530363499083,0.37357830271216097,0.0,0.0,0.0,0.0,0.0,0.11811023622047244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598630136986301,0.2033333333333333,0.2566666666666667,0.0,0.33333333333333337,0.0,0.13166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,VERDADE,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321390937829294,0.3322440087145969,0.0,0.0,0.4901960784313726,0.0,0.38725490196078427,0.3676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,VERDADE,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47532028173700847,0.3567251461988304,0.0,0.0,0.0,0.0,0.3464912280701754,0.06578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,VERDADE,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530469801458544,0.4697469746974698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,VERDADE,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333853448974629,0.32585470085470086,0.0,0.0,0.48076923076923084,0.0,0.1266025641025641,0.21634615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3907,VERDADE,0.0,0.0,0.0,0.5,0.4959183673469387,0.8061224489795917,0.0,0.0,0.0,0.8061224489795917,0.0,0.0,0.3397561342766822,0.3458049886621315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,FALSO,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21651600022184014,0.3057644110275689,0.0,0.0,0.37593984962406013,0.0,0.2969924812030075,0.45112781954887216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
